MNO,RFNSA ID,Latitude,Longitude,New in 2023,3G,4G,5G,Co_funded,ABS_REMOTENESS
Telstra,3177002,-37.9992,145.233,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3177004,-38.0047,145.253,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178001,-37.9045,145.2559,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178002,-37.9229,145.215,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178003,-37.9198,145.2375,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178006,-37.9343,145.2313,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178007,-37.9287,145.2322,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178008,-37.9131,145.2728,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178009,-37.9046,145.2456,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3178013,-37.9276,145.2523,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3179001,-37.9008,145.2161,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3179003,-37.8877,145.2336,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3179004,-37.9065,145.2311,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3180004,-37.8945,145.2564,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3181001,-37.8589,145.005,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3181002,-37.8549,144.984,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3181003,-37.8459,144.9819,N,Y,Y,N,N,Major Cities of Australia
Telstra,3181003,-37.8457,144.9816,N,Y,Y,N,N,Major Cities of Australia
Telstra,3181004,-37.8468,144.994,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3181006,-37.8515,144.9931,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3181008,-37.8561,144.9909,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3181015,-37.8465,144.9907,N,N,Y,N,N,Major Cities of Australia
Telstra,3181016,-37.852,145.0112,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3182008,-37.8618,144.9747,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3182014,-37.8646,144.9733,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3182018,-37.8642,144.9841,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3182028,-37.8707,144.9808,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3182029,-37.868,144.9866,N,N,Y,N,N,Major Cities of Australia
Telstra,3182031,-37.867,144.9782,N,N,Y,N,N,Major Cities of Australia
Telstra,3182032,-37.863,144.9728,N,N,Y,N,N,Major Cities of Australia
Telstra,3183001,-37.8664,144.999,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3183005,-37.8767,144.9987,N,Y,Y,N,N,Major Cities of Australia
Telstra,3183006,-37.8727,144.9906,N,Y,Y,N,N,Major Cities of Australia
Telstra,3184001,-37.8823,144.9885,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3184008,-37.8915,144.9906,N,Y,N,N,N,Major Cities of Australia
Telstra,3184014,-37.8764,144.9927,N,N,Y,N,N,Major Cities of Australia
Telstra,3184017,-37.882,144.9783,N,N,Y,N,N,Major Cities of Australia
Telstra,3185001,-37.8851,145.0001,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3185003,-37.8982,145.0068,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3185007,-37.885,145.0051,N,N,Y,Y,N,Major Cities of Australia
Telstra,3186001,-37.9285,144.9901,N,Y,Y,N,N,Major Cities of Australia
Telstra,3186007,-37.913,144.9958,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3186008,-37.8979,144.9896,Y,N,Y,N,N,Major Cities of Australia
Telstra,3186010,-37.9066,144.9803,N,Y,Y,N,N,Major Cities of Australia
Telstra,3186016,-37.9208,145.006,N,Y,Y,N,N,Major Cities of Australia
Telstra,3186017,-37.9058,145.0019,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3186019,-37.905,144.9931,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3186047,-37.9191,144.9932,N,N,Y,N,N,Major Cities of Australia
Telstra,3187002,-37.9088,145.012,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3187004,-37.9161,145.018,N,N,Y,N,N,Major Cities of Australia
Telstra,3187018,-37.9216,145.0122,N,N,Y,N,N,Major Cities of Australia
Telstra,3187021,-37.9257,145.0104,Y,N,Y,Y,N,Major Cities of Australia
Telstra,3187022,-37.9268,145.0095,Y,N,Y,Y,N,Major Cities of Australia
Telstra,3188002,-37.9298,145.0038,N,Y,Y,N,N,Major Cities of Australia
Telstra,3188003,-37.9359,145.003,N,Y,Y,N,N,Major Cities of Australia
Telstra,3188005,-37.9398,145.0177,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3189001,-37.9206,145.064,N,Y,Y,N,N,Major Cities of Australia
Telstra,3189002,-37.9358,145.0375,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3189008,-37.9512,145.0651,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3189009,-37.9389,145.0634,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3190001,-37.9472,145.0473,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3190004,-37.9458,145.0225,N,Y,Y,N,N,Major Cities of Australia
Telstra,3190008,-37.9483,145.0383,N,N,Y,N,N,Major Cities of Australia
Telstra,3191001,-37.961,145.018,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3191003,-37.9532,145.021,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3191004,-37.9581,145.009,N,N,Y,N,N,Major Cities of Australia
Telstra,3191005,-37.9461,144.9997,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3191006,-37.952,145.0057,N,Y,Y,N,N,Major Cities of Australia
Telstra,3191010,-37.9481,145.0038,N,Y,N,N,N,Major Cities of Australia
Telstra,3192002,-37.9574,145.0365,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3192004,-37.9659,145.0575,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3192005,-37.9587,145.056,N,Y,Y,N,N,Major Cities of Australia
Telstra,3192005,-37.9582,145.0548,N,N,Y,Y,N,Major Cities of Australia
Telstra,3192009,-37.9662,145.0486,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3192011,-37.9688,145.0745,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3192012,-37.9698,145.086,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193001,-37.9819,145.033,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193008,-37.967,145.0257,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193010,-37.9921,145.0415,N,Y,Y,N,N,Major Cities of Australia
Telstra,3193012,-37.9752,145.016,N,Y,N,N,N,Major Cities of Australia
Telstra,3193013,-37.9756,145.033,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193015,-37.9662,145.0123,N,N,Y,N,N,Major Cities of Australia
Telstra,3193016,-37.9797,145.053,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193017,-37.9846,145.024,N,Y,Y,N,N,Major Cities of Australia
Telstra,3193018,-37.9925,145.0309,N,Y,N,N,N,Major Cities of Australia
Telstra,3193020,-37.9923,145.042,N,N,Y,N,N,Major Cities of Australia
Telstra,3193022,-37.9866,145.0335,N,N,Y,Y,N,Major Cities of Australia
Telstra,3193024,-37.9793,145.0458,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193025,-37.9737,145.0162,N,N,Y,Y,N,Major Cities of Australia
Telstra,3193026,-37.9867,145.0415,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3193042,-37.9765,145.0252,Y,N,Y,N,N,Major Cities of Australia
Telstra,3193043,-37.9757,145.0191,Y,N,Y,N,N,Major Cities of Australia
Telstra,3193044,-37.9933,145.0317,Y,N,Y,N,N,Major Cities of Australia
Telstra,3194003,-37.9757,145.0655,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3194006,-37.9866,145.055,N,N,Y,N,N,Major Cities of Australia
Telstra,3194008,-37.9813,145.0641,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3194009,-37.9896,145.0665,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195001,-38.0043,145.0845,N,Y,Y,N,N,Major Cities of Australia
Telstra,3195002,-37.9938,145.0765,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195003,-38.0098,145.1177,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195007,-37.983,145.0769,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195008,-38.0312,145.108,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195009,-38.0032,145.1096,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195010,-38.0087,145.0889,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195011,-37.9904,145.1138,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3195015,-37.9793,145.091,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3196003,-38.0514,145.1153,N,Y,Y,N,N,Major Cities of Australia
Telstra,3196004,-38.0387,145.139,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3196005,-38.0625,145.1194,N,Y,N,N,N,Major Cities of Australia
Telstra,3196008,-38.0639,145.1196,N,N,Y,N,N,Major Cities of Australia
Telstra,3196009,-38.0706,145.1219,N,N,Y,N,N,Major Cities of Australia
Telstra,3197001,-38.0695,145.1363,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3197002,-38.0642,145.1316,N,N,Y,Y,N,Major Cities of Australia
Telstra,3197008,-38.0798,145.1238,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3198001,-38.0973,145.1473,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3198005,-38.118,145.145,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3198007,-38.1012,145.1288,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3198022,-38.1121,145.1546,N,N,Y,N,N,Major Cities of Australia
Telstra,3198023,-38.1283,145.1259,N,N,Y,N,N,Major Cities of Australia
Telstra,3199002,-38.175,145.1427,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199003,-38.1535,145.1621,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199004,-38.1425,145.1219,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199005,-38.1408,145.1247,N,Y,N,N,N,Major Cities of Australia
Telstra,3199007,-38.1429,145.1257,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199008,-38.1578,145.1042,N,Y,Y,N,N,Major Cities of Australia
Telstra,3199011,-38.1506,145.1476,N,N,Y,N,N,Major Cities of Australia
Telstra,3199012,-38.1522,145.1358,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199013,-38.1706,145.1069,N,Y,Y,N,N,Major Cities of Australia
Telstra,3199014,-38.1359,145.1552,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199018,-38.1509,145.1285,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3199019,-38.1663,145.137,N,Y,Y,N,N,Major Cities of Australia
Telstra,3199055,-38.1575,145.1167,N,N,Y,N,N,Major Cities of Australia
Telstra,3200001,-38.1374,145.1761,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3201001,-38.1043,145.1658,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3201002,-38.1021,145.1866,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3201003,-38.0855,145.1891,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3201005,-38.0757,145.1532,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3201007,-38.1161,145.1941,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3202002,-37.9706,145.1056,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3202003,-37.955,145.091,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3202004,-37.9497,145.0792,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3202005,-37.9444,145.0925,N,N,Y,Y,N,Major Cities of Australia
Telstra,3202007,-37.951,145.0805,N,Y,N,N,N,Major Cities of Australia
Telstra,3204002,-37.9189,145.043,N,Y,Y,N,N,Major Cities of Australia
Telstra,3204004,-37.9052,145.0528,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3204005,-37.9218,145.026,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3204006,-37.9117,145.0335,N,Y,Y,N,N,Major Cities of Australia
Telstra,3204007,-37.9031,145.0354,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3204012,-37.911,145.0384,N,N,Y,N,N,Major Cities of Australia
Telstra,3204013,-37.9181,145.0366,N,N,Y,N,N,Major Cities of Australia
Telstra,3205001,-37.8328,144.956,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205012,-37.8312,144.966,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205014,-37.8233,144.9629,N,Y,Y,N,N,Major Cities of Australia
Telstra,3205015,-37.8335,144.9649,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205022,-37.8246,144.9565,N,N,Y,N,N,Major Cities of Australia
Telstra,3205023,-37.8277,144.9579,N,N,Y,N,N,Major Cities of Australia
Telstra,3205031,-37.8211,144.967,N,Y,N,N,N,Major Cities of Australia
Telstra,3205032,-37.8261,144.9677,N,Y,Y,N,N,Major Cities of Australia
Telstra,3205033,-37.8256,144.9708,N,Y,Y,N,N,Major Cities of Australia
Telstra,3205036,-37.8305,144.9598,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205037,-37.828,144.9507,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205040,-37.8331,144.9607,N,N,Y,N,N,Major Cities of Australia
Telstra,3205042,-37.8372,144.9666,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205043,-37.8374,144.9661,N,Y,N,N,N,Major Cities of Australia
Telstra,3205045,-37.8331,144.9701,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3205069,-37.8341,144.9495,N,N,Y,N,N,Major Cities of Australia
Telstra,3206001,-37.8404,144.957,N,Y,Y,N,N,Major Cities of Australia
Telstra,3206002,-37.8564,144.9669,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3206005,-37.843,144.979,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3206008,-37.8465,144.9616,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3206009,-37.8408,144.9612,N,N,Y,N,N,Major Cities of Australia
Telstra,3206010,-37.8515,144.9573,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3206019,-37.8491,144.9517,N,N,Y,N,N,Major Cities of Australia
Telstra,3206021,-37.8451,144.9508,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3206031,-37.8412,144.9532,Y,N,Y,Y,N,Major Cities of Australia
Telstra,3207005,-37.8223,144.9243,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207009,-37.8321,144.9351,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207011,-37.8315,144.945,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207012,-37.8172,144.9326,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207014,-37.8297,144.9121,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207017,-37.8342,144.924,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207019,-37.8338,144.9483,N,Y,Y,N,N,Major Cities of Australia
Telstra,3207023,-37.8238,144.9327,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207025,-37.842,144.9389,N,Y,Y,N,N,Major Cities of Australia
Telstra,3207026,-37.8221,144.9221,N,Y,N,N,N,Major Cities of Australia
Telstra,3207028,-37.8438,144.943,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207041,-37.841,144.9129,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3207064,-37.8365,144.943,N,N,Y,N,N,Major Cities of Australia
Telstra,3207065,-37.8391,144.9473,N,N,Y,N,N,Major Cities of Australia
Telstra,3207067,-37.823,144.9154,N,N,Y,N,N,Major Cities of Australia
Telstra,3207067,-37.823,144.9154,N,N,Y,N,N,Major Cities of Australia
Telstra,3207071,-37.837,144.9364,N,N,Y,N,N,Major Cities of Australia
Telstra,3211001,-37.9606,144.501,N,Y,Y,N,N,Inner Regional Australia
Telstra,3211003,-37.8994,144.4049,N,Y,Y,N,N,Inner Regional Australia
Telstra,3211007,-37.9303,144.5808,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3212001,-38.0192,144.4149,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3212002,-38.0286,144.3461,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3212005,-38.0389,144.4156,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3212010,-38.0229,144.3811,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3212011,-38.0218,144.4789,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3212018,-37.999,144.4452,N,Y,Y,N,N,Inner Regional Australia
Telstra,3214001,-38.0611,144.3794,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3214004,-38.0764,144.3581,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3214005,-38.0934,144.3667,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3214007,-38.0751,144.3396,N,Y,Y,N,N,Major Cities of Australia
Telstra,3214013,-38.0515,144.3778,N,Y,N,N,N,Major Cities of Australia
Telstra,3215001,-38.1229,144.3418,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3215002,-38.1321,144.3514,N,Y,N,N,N,Major Cities of Australia
Telstra,3215003,-38.1098,144.3575,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3215004,-38.1178,144.3178,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3215008,-38.1074,144.3321,N,N,Y,N,N,Major Cities of Australia
Telstra,3215009,-38.1121,144.3446,N,N,Y,N,N,Major Cities of Australia
Telstra,3216001,-38.1481,144.3209,N,Y,N,N,N,Major Cities of Australia
Telstra,3216006,-38.2037,144.3418,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3216007,-38.208,144.2656,N,Y,Y,N,N,Major Cities of Australia
Telstra,3216009,-38.1763,144.3424,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3216010,-38.1744,144.2982,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3216011,-38.24,144.3158,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3216021,-38.1995,144.3192,N,N,N,Y,N,Major Cities of Australia
Telstra,3216022,-38.1605,144.307,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3216024,-38.2333,144.3412,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3216026,-38.1933,144.3018,N,Y,Y,N,N,Major Cities of Australia
Telstra,3217001,-38.1941,144.2964,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3217003,-38.2161,144.3103,N,N,Y,Y,N,Major Cities of Australia
Telstra,3217004,-38.2314,144.3725,Y,N,Y,Y,N,Major Cities of Australia
Telstra,3217006,-38.2564,144.2749,N,N,Y,N,Y,Inner Regional Australia
Telstra,3218009,-38.1368,144.3271,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3218010,-38.1427,144.3031,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3218011,-38.1449,144.3523,N,N,Y,N,N,Major Cities of Australia
Telstra,3218012,-38.1454,144.336,N,N,Y,N,N,Major Cities of Australia
Telstra,3219001,-38.1671,144.3837,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3219003,-38.1515,144.3841,N,N,Y,N,N,Major Cities of Australia
Telstra,3219005,-38.2,144.3863,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3219006,-38.1815,144.3812,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3220001,-38.1442,144.364,N,Y,Y,N,N,Major Cities of Australia
Telstra,3220006,-38.147,144.3629,N,Y,Y,N,N,Major Cities of Australia
Telstra,3220008,-38.1632,144.3521,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3220010,-38.149,144.3556,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3220015,-38.1437,144.3602,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3220015,-38.1437,144.3602,N,Y,Y,N,N,Major Cities of Australia
Telstra,3220016,-38.1538,144.3595,N,N,Y,N,N,Major Cities of Australia
Telstra,3220017,-38.1521,144.3654,N,Y,Y,N,N,Major Cities of Australia
Telstra,3220018,-38.159,144.3358,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3220021,-38.1506,144.3662,N,Y,N,N,N,Major Cities of Australia
Telstra,3220026,-38.1511,144.3529,N,Y,Y,N,N,Major Cities of Australia
Telstra,3220027,-38.1479,144.3631,N,N,Y,N,N,Major Cities of Australia
Telstra,3220033,-38.1466,144.3593,N,N,Y,N,N,Major Cities of Australia
Telstra,3220034,-38.15,144.3625,N,N,Y,N,N,Major Cities of Australia
Telstra,3220036,-38.1472,144.3609,N,N,Y,N,N,Major Cities of Australia
Telstra,3221002,-38.1726,144.4005,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3221004,-38.6399,143.8848,N,Y,Y,N,Y,Inner Regional Australia
Telstra,3221005,-38.1762,144.2254,N,Y,Y,N,N,Inner Regional Australia
Telstra,3221007,-38.1432,144.6002,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3221008,-38.1291,144.2611,N,Y,Y,N,N,Inner Regional Australia
Telstra,3221010,-37.974,144.352,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3221011,-38.2271,144.5012,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3221013,-38.0927,144.3217,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3221014,-38.1783,144.6073,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3221018,-38.6414,143.8935,N,Y,Y,N,N,Inner Regional Australia
Telstra,3221020,-38.1686,144.4197,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3221021,-38.1724,144.4445,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3221022,-37.8869,144.2695,N,Y,Y,N,N,Inner Regional Australia
Telstra,3222001,-38.1865,144.562,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3222002,-38.1728,144.5742,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3222003,-38.1543,144.564,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3222006,-38.245,144.6055,N,Y,Y,N,N,Inner Regional Australia
Telstra,3222009,-38.1651,144.5555,Y,N,Y,Y,N,Inner Regional Australia
Telstra,3223001,-38.1244,144.6422,Y,Y,Y,N,N,Inner Regional Australia
Telstra,3223002,-38.167,144.7025,N,Y,Y,N,N,Inner Regional Australia
Telstra,3223004,-38.1153,144.6539,N,Y,Y,N,N,Inner Regional Australia
Telstra,3223005,-38.1376,144.7105,N,Y,Y,N,N,Inner Regional Australia
Telstra,3224001,-38.1954,144.4769,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3224002,-38.1823,144.4662,N,Y,Y,Y,N,Major Cities of Australia
Telstra,3224005,-38.1802,144.4261,N,N,Y,N,N,Major Cities of Australia
Telstra,3224007,-38.1844,144.4547,N,N,Y,Y,N,Major Cities of Australia
Telstra,3225002,-38.2803,144.5989,N,Y,Y,N,N,Inner Regional Australia
Telstra,3225003,-38.2483,144.6945,N,Y,Y,N,N,Inner Regional Australia
Telstra,3225005,-38.2709,144.6619,N,Y,Y,N,N,Inner Regional Australia
Telstra,3225008,-38.2749,144.6211,N,Y,Y,N,N,Inner Regional Australia
Telstra,3226002,-38.2509,144.5411,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3226003,-38.2669,144.5487,N,Y,Y,N,N,Inner Regional Australia
Telstra,3226007,-38.2672,144.5228,N,N,Y,Y,N,Inner Regional Australia
Telstra,3227003,-38.2764,144.4877,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3227004,-38.2655,144.4548,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3227009,-38.2818,144.4938,Y,N,Y,Y,N,Inner Regional Australia
Telstra,3228001,-38.3387,144.2905,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3228002,-38.3702,144.2058,N,Y,Y,N,N,Inner Regional Australia
Telstra,3228003,-38.3319,144.3248,N,Y,Y,N,N,Inner Regional Australia
Telstra,3228006,-38.3004,144.3167,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3228007,-38.2969,144.3513,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3228008,-38.3307,144.3162,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3228009,-38.3503,144.2586,N,Y,Y,N,N,Inner Regional Australia
Telstra,3228010,-38.3494,144.2988,N,Y,Y,N,N,Inner Regional Australia
Telstra,3228012,-38.3108,144.2807,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3228014,-38.3113,144.3389,N,N,Y,Y,N,Inner Regional Australia
Telstra,3228026,-38.3246,144.3288,Y,N,Y,Y,N,Inner Regional Australia
Telstra,3228029,-38.3331,144.3258,Y,N,Y,Y,N,Inner Regional Australia
Telstra,3230002,-38.3994,144.2015,N,Y,Y,N,N,Inner Regional Australia
Telstra,3230003,-38.4131,144.1636,N,Y,Y,N,N,Inner Regional Australia
Telstra,3230004,-38.3693,144.0848,N,Y,Y,N,N,Inner Regional Australia
Telstra,3230007,-38.4094,144.1857,N,N,Y,N,N,Inner Regional Australia
Telstra,3230008,-38.4046,144.1889,N,N,Y,N,Y,Inner Regional Australia
Telstra,3231002,-38.4584,144.0893,N,Y,Y,N,N,Inner Regional Australia
Telstra,3231003,-38.468,144.0852,N,N,Y,N,N,Inner Regional Australia
Telstra,3232002,-38.548,143.9756,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3232003,-38.5476,143.8597,N,Y,Y,N,N,Inner Regional Australia
Telstra,3232004,-38.5428,143.9747,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3232011,-38.5364,143.9728,Y,N,Y,Y,N,Inner Regional Australia
Telstra,3233001,-38.7808,143.6531,N,Y,Y,N,N,Inner Regional Australia
Telstra,3233003,-38.7565,143.6673,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3233005,-38.8309,143.5172,N,Y,Y,N,Y,Outer Regional Australia
Telstra,3234001,-38.6712,143.8574,N,Y,Y,N,Y,Inner Regional Australia
Telstra,3235003,-38.4087,143.8906,N,Y,Y,N,N,Inner Regional Australia
Telstra,3236002,-38.5039,143.7108,N,Y,Y,N,N,Inner Regional Australia
Telstra,3237001,-38.7416,143.2897,N,Y,Y,N,N,Outer Regional Australia
Telstra,3237004,-38.633,143.5642,N,Y,Y,N,N,Outer Regional Australia
Telstra,3238001,-38.7376,143.4113,N,Y,Y,N,N,Outer Regional Australia
Telstra,3238002,-38.6828,143.3866,N,Y,Y,N,N,Outer Regional Australia
Telstra,3238003,-38.6956,143.3554,N,Y,Y,N,N,Outer Regional Australia
Telstra,3238004,-38.7755,143.501,N,Y,Y,N,Y,Outer Regional Australia
Telstra,3239001,-38.2335,143.7917,N,Y,Y,N,N,Inner Regional Australia
Telstra,3239003,-38.5233,143.54,N,N,Y,N,N,Inner Regional Australia
Telstra,3239004,-38.5619,143.3919,N,Y,Y,N,Y,Outer Regional Australia
Telstra,3239006,-38.5207,143.5281,N,Y,Y,N,Y,Inner Regional Australia
Telstra,3239007,-38.6261,143.275,Y,N,Y,N,Y,Outer Regional Australia
Telstra,3240002,-38.2133,144.18,N,Y,Y,N,N,Inner Regional Australia
Telstra,3241002,-38.2429,143.9885,N,Y,Y,Y,N,Inner Regional Australia
Telstra,3242001,-38.3206,143.6863,N,Y,Y,N,N,Inner Regional Australia
Telstra,3242003,-38.3376,143.784,N,Y,N,N,N,Inner Regional Australia
Telstra,3242004,-38.3354,143.7891,N,Y,Y,N,Y,Inner Regional Australia
Telstra,3243002,-38.4769,143.7594,N,Y,Y,N,Y,Inner Regional Australia
